oferta,recamaras,bathrooms,mts,lat,lon,fecha_consulta,fuente,precio,precio_m2
departamento en venta en federico velarde,2,2,108.0,23.2494148,-106.4111425,2024-09-02 13:00:56.917298,lamudi,5934042.0,54944.833333333336
departamento en venta en reforma,2,1,54.0,23.211383,-106.4194,2024-09-02 13:00:56.917298,lamudi,2467183.0,45688.57407407407
casa en venta en sabalo cerritos,4,4,300.0,23.29898131178753,-106.47833447903395,2024-09-02 13:00:56.917298,lamudi,7400000.0,24666.666666666668
casa en venta en real del valle,3,2,112.0,23.2863833,-106.4302811,2024-09-02 13:00:56.917298,lamudi,3200000.0,28571.428571428572
loft en venta en marina mazatlan,1,1,45.0,23.274969,-106.4478,2024-09-02 13:00:56.917298,lamudi,2000000.0,44444.444444444445
departamento en venta en santa teresa,2,1,65.0,23.226033,-106.3668,2024-09-02 13:00:56.917298,lamudi,1169000.0,17984.615384615383
casa en venta en pradera dorada,3,1,70.0,23.278411,-106.3778038,2024-09-02 13:00:56.917298,lamudi,1100000.0,15714.285714285714
casa en venta en real del valle,2,1,99.0,23.2863833,-106.4302811,2024-09-02 13:00:56.917298,lamudi,2390000.0,24141.41414141414
condominio horizontal en venta en telleria,1,1,55.0,23.230084,-106.430563,2024-09-02 13:00:56.917298,lamudi,5000000.0,90909.09090909091
departamento en venta en centro,1,1,58.0,23.20236,-106.42209,2024-09-02 13:00:56.917298,lamudi,3085920.0,53205.51724137931
departamento en venta en el cid,2,2,127.0,23.261631,-106.455839,2024-09-02 13:00:56.917298,lamudi,6614920.0,52085.984251968504
departamento en venta en ferrocarrilera,2,2,108.0,23.222819,-106.424501,2024-09-02 13:00:56.917298,lamudi,6935000.0,64212.96296296296
departamento en venta en la sirena,2,2,84.0,23.2016104,-106.3627207,2024-09-02 13:00:56.917298,lamudi,3105474.0,36969.92857142857
casa en venta en real del valle,3,2,123.0,23.276014,-106.425387,2024-09-02 13:00:56.917298,lamudi,3250000.0,26422.764227642278
departamento en venta en centro,3,3,154.0,23.207397,-106.425524,2024-09-02 13:00:56.917298,lamudi,10750000.0,69805.1948051948
condominio horizontal en venta en los pinos,2,2,85.0,23.206594,-106.427337,2024-09-02 13:00:56.917298,lamudi,5800000.0,68235.29411764706
casa en venta en real del valle,3,2,124.0,23.275598,-106.425725,2024-09-02 13:00:56.917298,lamudi,2730000.0,22016.129032258064
casa en venta en villa union centro,2,2,85.0,23.189859,-106.217714,2024-09-02 13:00:56.917298,lamudi,2590000.0,30470.58823529412
casa en venta en centro,2,2,162.0,23.196416,-106.424312,2024-09-02 13:00:56.917298,lamudi,5000000.0,30864.197530864196
departamento en venta en centro,2,2,95.0,23.205261,-106.428448,2024-09-02 13:00:56.917298,lamudi,6499000.0,68410.52631578948
departamento en venta en lomas de mazatlan,2,1,52.0,23.249018,-106.446561,2024-09-02 13:00:56.917298,lamudi,2340000.0,45000.0
departamento en venta en ciudad de mazatlan,3,3,179.0,23.297952,-106.482369,2024-09-02 13:00:56.917298,lamudi,12877920.0,71943.68715083798
departamento en venta en ferrocarrilera,1,1,41.0,23.221023,-106.420546,2024-09-02 13:00:56.917298,lamudi,1718604.0,41917.170731707316
departamento en venta en cerro del vigia,2,2,60.0,23.189238,-106.4266,2024-09-02 13:00:56.917298,lamudi,2754192.0,45903.2
casa en venta en centro,3,3,154.0,23.199272,-106.422792,2024-09-02 13:00:56.917298,lamudi,6825000.0,44318.181818181816
departamento en venta en centro,1,1,51.0,23.205475,-106.420348,2024-09-02 13:00:56.917298,lamudi,1690000.0,33137.25490196078
departamento en venta en real del valle,2,1,62.0,23.294025,-106.438116,2024-09-02 13:00:56.917298,lamudi,1940000.0,31290.322580645163
departamento en venta en telleria,3,2,104.0,23.2368952,-106.4416236,2024-09-02 13:00:56.917298,lamudi,5954287.0,57252.75961538462
departamento en venta en sabalo country club,1,1,45.0,23.262861,-106.46256,2024-09-02 13:00:56.917298,lamudi,1990000.0,44222.22222222222
casa en condominio en venta en marina mazatlan,4,4,499.0,23.282863,-106.462048,2024-09-02 13:00:56.917298,lamudi,23000000.0,46092.18436873748
departamento en venta en puerta del sol,2,1,60.0,23.2716455,-106.3993001,2024-09-02 13:00:56.917298,lamudi,1095000.0,18250.0
casa en fraccionamiento en venta en real del valle,4,3,192.0,23.29431,-106.418015,2024-09-02 13:00:56.917298,lamudi,4100000.0,21354.166666666668
condominio horizontal en venta en quintas del mar,2,2,137.0,23.295862,-106.479582,2024-09-02 13:00:56.917298,lamudi,7350000.0,53649.63503649635
casa en venta en real pacifico,3,3,316.0,23.2750689,-106.4326888,2024-09-02 13:00:56.917298,lamudi,11600000.0,36708.86075949367
departamento en venta en francisco villa,2,2,60.0,23.256355,-106.437195,2024-09-02 13:00:56.917298,lamudi,2150000.0,35833.333333333336
casa en venta en club real,3,2,134.0,23.269222,-106.448044,2024-09-02 13:00:56.917298,lamudi,4495000.0,33544.77611940299
casa en venta en marina mazatlan,4,3,235.0,23.28486,-106.44339,2024-09-02 13:00:56.917298,lamudi,5885000.0,25042.55319148936
casa en venta en el toreo,2,2,124.0,23.24995,-106.43777,2024-09-02 13:00:56.917298,lamudi,2980000.0,24032.25806451613
departamento en venta en real del valle,2,2,64.0,23.2750057,-106.4251907,2024-09-02 13:00:56.917298,lamudi,1989000.0,31078.125
casa en venta en ciudad de mazatlan,3,1,144.0,23.2512839,-106.4152575,2024-09-02 13:00:56.917298,lamudi,1700000.0,11805.555555555555
casa en venta en ciudad de mazatlan,3,2,144.0,23.252477,-106.416295,2024-09-02 13:00:56.917298,lamudi,2100000.0,14583.333333333334
casa en venta en centro,89,91,4.0,23.205118,-106.419976,2024-09-02 13:00:56.917298,lamudi,235000000.0,58750000.0
departamento en venta en prados del sol,2,1,80.0,23.272573,-106.429456,2024-09-02 13:00:56.917298,lamudi,1850000.0,23125.0
departamento en venta en marina real,2,2,100.0,23.274732,-106.459277,2024-09-02 13:00:56.917298,lamudi,5330000.0,53300.0
casa en venta en sabalo cerritos,5,5,570.0,23.291257,-106.474182,2024-09-02 13:00:56.917298,lamudi,20000000.0,35087.71929824561
casa en venta en sabalo country club,3,3,260.0,23.265414,-106.463563,2024-09-02 13:00:56.917298,lamudi,5799000.0,22303.846153846152
casa en venta en real del valle,4,4,194.0,23.289265,-106.424372,2024-09-02 13:00:56.917298,lamudi,4990000.0,25721.649484536083
condominio horizontal en venta en centro,2,2,108.0,23.198661,-106.4275271,2024-09-02 13:00:56.917298,lamudi,6930000.0,64166.666666666664
departamento en venta en ciudad de mazatlan,2,1,50.0,23.2866613,-106.4218302,2024-09-02 13:00:56.917298,lamudi,1650000.0,33000.0
casa en venta en puerta al mar,4,3,498.0,23.2768529,-106.4555769,2024-09-02 13:00:56.917298,lamudi,13800000.0,27710.843373493975
casa en venta en potrero de carrasco,3,2,149.0,23.26666664,-106.32055555,2024-09-02 13:00:56.917298,lamudi,5300000.0,35570.469798657716
departamento en venta en el toreo,1,1,55.0,23.2475503,-106.4387397,2024-09-02 13:00:56.917298,lamudi,1650000.0,30000.0
casa en venta en cerritos resort,2,1,85.0,23.299078,-106.483657,2024-09-02 13:00:56.917298,lamudi,2590000.0,30470.58823529412
casa en venta en real del valle,3,2,99.0,23.2863833,-106.4302811,2024-09-02 13:00:56.917298,lamudi,2620000.0,26464.646464646463
casa en venta en zona dorada,4,4,600.0,23.251213,-106.455345,2024-09-02 13:00:56.917298,lamudi,16950000.0,28250.0
departamento en venta en centro,2,2,126.0,23.198661,-106.4275271,2024-09-02 13:00:56.917298,lamudi,9500000.0,75396.8253968254
casa en venta en palmillas,3,3,122.0,23.237721,-106.394936,2024-09-02 13:00:56.917298,lamudi,4895000.0,40122.95081967213
departamento en venta en reforma,1,1,41.0,23.214192,-106.419767,2024-09-02 13:00:56.917298,lamudi,1848000.0,45073.170731707316
casa en venta en el cid,4,3,321.0,23.2636313,-106.4538386,2024-09-02 13:00:56.917298,lamudi,8650000.0,26947.040498442366
casa en venta en plaza reforma,3,2,70.0,23.249705,-106.433778,2024-09-02 13:00:56.917298,lamudi,1069500.0,15278.57142857143
casa en venta en villa verde,2,2,120.0,23.260825,-106.384485,2024-09-02 13:00:56.917298,lamudi,989000.0,8241.666666666666
casa en venta en villa florida,3,3,259.0,23.263475,-106.380966,2024-09-02 13:00:56.917298,lamudi,2704850.0,10443.436293436293
departamento en venta en delfines,1,1,47.0,23.313485,-106.477293,2024-09-02 13:00:56.917298,lamudi,3560426.0,75753.74468085106
casa en venta en azteca,2,1,186.0,23.224712,-106.397731,2024-09-02 13:00:56.917298,lamudi,764925.0,4112.5
casa en venta en playa sur,2,2,221.0,23.191746,-106.41902,2024-09-02 13:00:56.917298,lamudi,7900000.0,35746.60633484163
casa en venta en lomas de mazatlan,3,2,324.0,23.249235,-106.444756,2024-09-02 13:00:56.917298,lamudi,4995000.0,15416.666666666666
departamento en venta en alameda,3,3,138.0,23.241451,-106.43875,2024-09-02 13:00:56.917298,lamudi,4100000.0,29710.144927536232
casa en venta en pradera dorada,3,2,62.0,23.277348,-106.37871,2024-09-02 13:00:56.917298,lamudi,1380000.0,22258.064516129034
casa en venta en marmol,2,1,120.0,23.484513,-106.60311,2024-09-02 13:00:56.917298,lamudi,360000.0,3000.0
casa en venta en cerritos resort,3,2,300.0,23.3083826,-106.4764814,2024-09-02 13:00:56.917298,lamudi,4800000.0,16000.0
departamento en venta en sabalo cerritos,2,2,193.0,23.285765,-106.470924,2024-09-02 13:00:56.917298,lamudi,9400000.0,48704.66321243523
departamento en venta en el toreo,2,2,113.0,23.249914,-106.438446,2024-09-02 13:00:56.917298,lamudi,2980000.0,26371.681415929204
casa en venta en jaripillo,3,2,130.0,23.261377,-106.39792,2024-09-02 13:00:56.917298,lamudi,1990000.0,15307.692307692309
casa en venta en montuosa,3,2,96.0,23.209872,-106.414119,2024-09-02 13:00:56.917298,lamudi,950000.0,9895.833333333334
casa en venta en centro,3,1,102.0,23.200638,-106.416217,2024-09-02 13:00:56.917298,lamudi,1100000.0,10784.313725490196
casa en venta en villa union centro,3,1,206.0,23.184414,-106.219716,2024-09-02 13:00:56.917298,lamudi,650000.0,3155.339805825243
departamento en venta en el toreo,2,2,80.0,23.248009,-106.43738,2024-09-02 13:00:56.917298,lamudi,2100000.0,26250.0
casa en venta en ciudad de mazatlan,3,2,171.0,23.2866613,-106.4218302,2024-09-02 13:00:56.917298,lamudi,2500000.0,14619.883040935672
casa en venta en ciudad de mazatlan,4,3,120.0,23.2866613,-106.4218302,2024-09-02 13:00:56.917298,lamudi,2995000.0,24958.333333333332
departamento en venta en francisco villa,2,2,75.0,23.2520192,-106.4273366,2024-09-02 13:00:56.917298,lamudi,2000000.0,26666.666666666668
casa en venta en sabalo cerritos,3,2,200.0,23.29924121,-106.47615518,2024-09-02 13:00:56.917298,lamudi,4680000.0,23400.0
casa en venta en real del valle,2,1,99.0,23.2863833,-106.4302811,2024-09-02 13:00:56.917298,lamudi,2250000.0,22727.272727272728
casa en condominio en venta en venadillo,5,7,268.0,23.282416,-106.416856,2024-09-02 13:00:56.917298,lamudi,4500000.0,16791.044776119405
casa en venta en la joya,3,2,117.0,23.2635363,-106.4198789,2024-09-02 13:00:56.917298,lamudi,3100000.0,26495.726495726496
casa en venta en real del valle,2,2,99.0,23.2863833,-106.4302811,2024-09-02 13:00:56.917298,lamudi,2300000.0,23232.323232323233
departamento en venta en playa sur,2,2,84.0,23.196042,-106.420742,2024-09-02 13:00:56.917298,lamudi,3100000.0,36904.76190476191
departamento en venta en real del valle,2,1,69.0,23.276951,-106.438532,2024-09-02 13:00:56.917298,lamudi,1500000.0,21739.130434782608
casa en venta en san fernando,3,2,,23.256488,-106.379464,2024-09-02 13:00:56.917298,lamudi,700000.0,
casa en fraccionamiento en venta en real del valle,3,3,180.0,23.279117,-106.438898,2024-09-02 13:00:56.917298,lamudi,3900000.0,21666.666666666668
casa en venta en valle del ejido,3,2,140.0,23.277658,-106.403782,2024-09-02 13:00:56.917298,lamudi,1720000.0,12285.714285714286
casa en venta en el secreto,2,,21.0,23.260631,-106.456839,2024-09-02 13:00:56.917298,lamudi,1430000.0,68095.23809523809
casa en venta en paseo alameda,2,1,133.0,23.267361,-106.428319,2024-09-02 13:00:56.917298,lamudi,1850000.0,13909.774436090225
casa en venta en centro,5,4,300.0,23.1911016,-106.4242487,2024-09-02 13:00:56.917298,lamudi,1300000.0,4333.333333333333
casa en venta en terranova,3,2,202.0,23.272778,-106.4261195,2024-09-02 13:00:56.917298,lamudi,405450.0,2007.1782178217823
departamento en venta en gabriel leyva,2,2,106.0,23.19389,-106.41802,2024-09-02 13:00:56.917298,lamudi,2866000.0,27037.735849056604
casa en venta en villa galaxia,,,,23.24232249,-106.41185447,2024-09-02 13:00:56.917298,lamudi,1698500.0,
departamento en venta en centro,3,2,135.0,23.20756016,-106.4247858,2024-09-02 13:00:56.917298,lamudi,8700000.0,64444.444444444445
departamento en venta en centro,1,1,54.0,23.20756016,-106.4247858,2024-09-02 13:00:56.917298,lamudi,3500000.0,64814.81481481482
departamento en venta en cerritos resort,4,3,203.0,23.304595779213994,-106.49091589997639,2024-09-02 13:00:56.917298,lamudi,17928000.0,88315.2709359606
departamento en venta en cerritos resort,2,2,131.0,23.304595779213994,-106.49091589997639,2024-09-02 13:00:56.917298,lamudi,7800000.0,59541.98473282443
departamento en venta en cerritos resort,4,4,199.0,23.304595779213994,-106.49091589997639,2024-09-02 13:00:56.917298,lamudi,20700000.0,104020.10050251256
departamento en venta en cerritos resort,3,3,146.0,23.304595779213994,-106.49091589997639,2024-09-02 13:00:56.917298,lamudi,10521000.0,72061.64383561644
departamento en venta en cerritos resort,2,2,112.0,23.304595779213994,-106.49091589997639,2024-09-02 13:00:56.917298,lamudi,8229600.0,73478.57142857143
departamento en venta en cerritos resort,2,2,112.0,23.304595779213994,-106.49091589997639,2024-09-02 13:00:56.917298,lamudi,5950000.0,53125.0
departamento en venta en balcones de loma linda,3,3,127.0,23.201686,-106.428441,2024-09-02 13:00:56.917298,lamudi,7200000.0,56692.913385826774
departamento en venta en balcones de loma linda,2,2,87.0,23.201686,-106.428441,2024-09-02 13:00:56.917298,lamudi,4050000.0,46551.724137931036
casa en venta en el castillo,,,,23.20684,-106.301263,2024-09-02 13:00:56.917298,lamudi,77193432.0,
casa en venta en torre molino,2,1,,23.2181224,-106.3657516,2024-09-02 13:00:56.917298,lamudi,437000.0,
departamento en venta en centro,2,2,134.0,23.207397,-106.425524,2024-09-02 13:00:56.917298,lamudi,7619500.0,56861.94029850746
casa en venta en gabriel leyva,3,2,200.0,23.1945638,-106.4175378,2024-09-02 13:00:56.917298,lamudi,938000.0,4690.0
casa en venta en benito juarez,3,1,100.0,23.2290824,-106.4086388,2024-09-02 13:00:56.917298,lamudi,994000.0,9940.0
casa en condominio en venta en quinta real,4,3,228.0,23.2580354,-106.4211879,2024-09-02 13:00:56.917298,lamudi,3155000.0,13837.719298245614
casa en venta en playa sur,3,2,210.0,23.19128,-106.4191816,2024-09-02 13:00:56.917298,lamudi,1100000.0,5238.0952380952385
casa en venta en benito juarez,3,2,300.0,23.2274618,-106.4026132,2024-09-02 13:00:56.917298,lamudi,360000.0,1200.0
casa en venta en los olivos,3,1,170.0,23.2598271,-106.4148184,2024-09-02 13:00:56.917298,lamudi,1125000.0,6617.64705882353
casa en venta en felipe angeles,2,1,70.0,23.1853486,-106.3298627,2024-09-02 13:00:56.917298,lamudi,335000.0,4785.714285714285
casa en venta en lomas de mazatlan,4,3,305.0,23.2490178,-106.4465611,2024-09-02 13:00:56.917298,lamudi,795000.0,2606.55737704918
casa en venta en villas del estero,3,3,245.0,23.2360612,-106.4169152,2024-09-02 13:00:56.917298,lamudi,695000.0,2836.734693877551
casa en venta en san fernando,3,2,210.0,23.256096,-106.377059,2024-09-02 13:00:56.917298,lamudi,689500.0,3283.3333333333335
departamento en venta en el cid,3,2,170.0,23.2598593,-106.4552469,2024-09-02 13:00:56.917298,lamudi,2800.0,16.470588235294116
casa en venta en centro,5,4,300.0,23.1898579,-106.4238964,2024-09-02 13:00:56.917298,lamudi,786200.0,2620.6666666666665
casa en venta en hacienda los mangos,3,1,160.0,23.2604839,-106.4257927,2024-09-02 13:00:56.917298,lamudi,558599.0,3491.24375
casa en venta en jacarandas,3,1,80.0,23.2442932,-106.4185033,2024-09-02 13:00:56.917298,lamudi,569568.0,7119.6
departamento en venta en marina real,2,1,100.0,23.274732,-106.459277,2024-09-02 13:00:56.917298,lamudi,2662737.0,26627.37
casa en venta en los mangos,4,2,,23.258915,-106.423656,2024-09-02 13:00:56.917298,lamudi,2317448.0,
departamento en venta en marina mazatlan,3,2,200.0,23.269446,-106.452461,2024-09-02 13:00:56.917298,lamudi,2627300.0,13136.5
casa en venta en sabalo country club,3,2,110.0,23.262846,-106.461022,2024-09-02 13:00:56.917298,lamudi,2932964.0,26663.30909090909
casa en venta en sabalo country club,3,2,230.0,23.262846,-106.461022,2024-09-02 13:00:56.917298,lamudi,2627303.0,11423.05652173913
casa en venta en sabalo country club,3,2,230.0,23.262846,-106.461022,2024-09-02 13:00:56.917298,lamudi,2627304.0,11423.060869565217
casa en venta en sabalo cerritos,4,3,220.0,23.3054792,-106.4780693,2024-09-02 13:00:56.917298,lamudi,6700000.0,30454.545454545456
casa en venta en villas del sol,3,1,150.0,23.258792,-106.370663,2024-09-02 13:00:56.917298,lamudi,1021649.0,6810.993333333333
casa en venta en campo bello,3,2,250.0,23.220121,-106.41756,2024-09-02 13:00:56.917298,lamudi,1969000.0,7876.0
casa en venta en puerta del sol,3,2,220.0,23.2756494,-106.3974718,2024-09-02 13:00:56.917298,lamudi,780000.0,3545.4545454545455
casa en venta en sabalo country club,3,3,200.0,23.262885,-106.461067,2024-09-02 13:00:56.917298,lamudi,2933000.0,14665.0
casa en venta en las gaviotas,3,2,140.0,23.247169,-106.450922,2024-09-02 13:00:56.917298,lamudi,1970000.0,14071.42857142857
casa en venta en sabalo country club,3,2,200.0,23.262684,-106.462673,2024-09-02 13:00:56.917298,lamudi,2933000.0,14665.0
casa en venta en las gaviotas,3,3,160.0,23.246663,-106.452177,2024-09-02 13:00:56.917298,lamudi,3847800.0,24048.75
casa en venta en pradera dorada,2,1,65.0,23.270198,-106.368031,2024-09-02 13:00:56.917298,lamudi,1276408.0,19637.046153846153
departamento en venta en marina real,4,3,916.0,23.274732,-106.459277,2024-09-02 13:00:56.917298,lamudi,3247765.0,3545.5949781659388
departamento en venta en ciudad de mazatlan,2,2,127.0,23.32041005,-106.47860542,2024-09-02 13:00:56.917298,lamudi,6814500.0,53657.48031496063
casa en venta en plaza reforma,3,2,180.0,23.249381,-106.434014,2024-09-02 13:00:56.917298,lamudi,1614270.0,8968.166666666666
casa en venta en el dorado,3,2,250.0,23.251556,-106.453573,2024-09-02 13:00:56.917298,lamudi,1678095.0,6712.38
casa en venta en los olivos,3,2,125.0,23.260116,-106.415517,2024-09-02 13:00:56.917298,lamudi,1639469.0,13115.752
casa en venta en sabalo country club,3,3,130.0,23.262885,-106.461067,2024-09-02 13:00:56.917298,lamudi,2893263.0,22255.86923076923
casa en venta en sabalo country club,3,3,,23.262885,-106.461067,2024-09-02 13:00:56.917298,lamudi,2893262.0,
casa en venta en puerta del sol,3,2,103.0,23.275541,-106.397289,2024-09-02 13:00:56.917298,lamudi,963941.0,9358.650485436894
casa en venta en ciudad de mazatlan,3,2,128.0,23.222289,-106.417278,2024-09-02 13:00:56.917298,lamudi,1099200.0,8587.5
departamento en venta en marina real,2,2,100.0,23.274732,-106.459277,2024-09-02 13:00:56.917298,lamudi,2627305.0,26273.05
departamento en venta en marina mazatlan,2,2,,23.271669,-106.459728,2024-09-02 13:00:56.917298,lamudi,2595398.0,
casa en venta en las gaviotas,3,2,,23.247252,-106.45163,2024-09-02 13:00:56.917298,lamudi,1923297.0,
casa en venta en las gaviotas,3,2,100.0,23.247397,-106.452617,2024-09-02 13:00:56.917298,lamudi,1600649.0,16006.49
casa en venta en marina mazatlan,2,2,65.0,23.269446,-106.452461,2024-09-02 13:00:56.917298,lamudi,938170.0,14433.384615384615
casa en venta en villa verde,2,2,110.0,23.2608254,-106.3844849,2024-09-02 13:00:56.917298,lamudi,836444.0,7604.036363636364
casa en venta en real del valle,4,2,,23.2879518,-106.4248962,2024-09-02 13:00:56.917298,lamudi,4850000.0,
departamento en venta en marina mazatlan,3,2,200.0,23.269446,-106.452461,2024-09-02 13:00:56.917298,lamudi,2627301.0,13136.505
casa en venta en sabalo country club,3,1,,23.262885,-106.461067,2024-09-02 13:00:56.917298,lamudi,2932964.0,
casa en venta en villa verde,4,2,150.0,23.259718,-106.381783,2024-09-02 13:00:56.917298,lamudi,1418009.0,9453.393333333333
casa en venta en jardines del bosque,2,1,,23.264753,-106.412983,2024-09-02 13:00:56.917298,lamudi,949480.0,
casa en venta en lomas de mazatlan,6,4,493.0,23.2454739,-106.4410249,2024-09-02 13:00:56.917298,lamudi,780000.0,1582.1501014198782
casa en venta en los mangos,2,1,100.0,23.2589153,-106.423656,2024-09-02 13:00:56.917298,lamudi,606763.0,6067.63
casa en venta en felipe angeles,2,1,120.0,23.1897614,-106.3287943,2024-09-02 13:00:56.917298,lamudi,498793.0,4156.608333333334
casa en venta en lomas de mazatlan,3,3,240.0,23.2447192,-106.4410491,2024-09-02 13:00:56.917298,lamudi,889000.0,3704.1666666666665
casa en fraccionamiento en venta en puerta del sol,2,1,100.0,23.2745957,-106.3986298,2024-09-02 13:00:56.917298,lamudi,491000.0,4910.0
casa en venta en villa galaxia,4,3,320.0,23.2396734,-106.4135515,2024-09-02 13:00:56.917298,lamudi,1190000.0,3718.75
casa en venta en benito juarez,3,2,240.0,23.2268012,-106.401678,2024-09-02 13:00:56.917298,lamudi,890000.0,3708.3333333333335
casa en condominio en venta en el secreto,2,1,90.0,23.260061,-106.4558483,2024-09-02 13:00:56.917298,lamudi,3619408.0,40215.64444444444
casa en venta en federico velarde,3,2,170.0,23.2478226,-106.4137777,2024-09-02 13:00:56.917298,lamudi,750000.0,4411.764705882353
casa en venta en hacienda los mangos,3,2,250.0,23.2629505,-106.4255165,2024-09-02 13:00:56.917298,lamudi,480000.0,1920.0
casa en venta en benito juarez,3,2,154.0,23.2310997,-106.4067262,2024-09-02 13:00:56.917298,lamudi,452000.0,2935.064935064935
casa en fraccionamiento en venta en el secreto,3,1,151.0,23.2609457,-106.4575487,2024-09-02 13:00:56.917298,lamudi,1964468.0,13009.721854304637
casa en fraccionamiento en venta en hacienda los mangos,3,,107.0,23.26177,-106.42693,2024-09-02 13:00:56.917298,lamudi,1010202.0,9441.140186915887
casa en venta en francisco villa,3,1,93.0,23.2542,-106.42529,2024-09-02 13:00:56.917298,lamudi,1010202.0,10862.387096774193
casa en venta en benito juarez,3,2,140.0,23.2268012,-106.401678,2024-09-02 13:00:56.917298,lamudi,400000.0,2857.1428571428573
casa en venta en ferrocarrilera,3,2,210.0,23.2251031,-106.4224146,2024-09-02 13:00:56.917298,lamudi,575000.0,2738.095238095238
casa en venta en jacarandas,3,2,120.0,23.240299,-106.4192252,2024-09-02 13:00:56.917298,lamudi,623000.0,5191.666666666667
casa en venta en lopez mateos,3,2,143.0,23.2374413,-106.4262916,2024-09-02 13:00:56.917298,lamudi,720000.0,5034.965034965035
casa en condominio en venta en marina mazatlan,4,5,228.0,23.29295642,-106.45647246,2024-09-02 13:00:56.917298,lamudi,830000.0,3640.3508771929824
casa en venta en ferrocarrilera,3,2,120.0,23.2251224,-106.4249567,2024-09-02 13:00:56.917298,lamudi,630000.0,5250.0
casa en venta en los mangos,3,2,140.0,23.25644119,-106.42370428,2024-09-02 13:00:56.917298,lamudi,600000.0,4285.714285714285
casa en venta en lomas de mazatlan,6,4,550.0,23.2443491,-106.4450042,2024-09-02 13:00:56.917298,lamudi,750000.0,1363.6363636363637
casa en venta en sabalo country club,3,2,280.0,23.2628852,-106.4610675,2024-09-02 13:00:56.917298,lamudi,2545000.0,9089.285714285714
casa en venta en san fernando,3,2,215.0,23.2560033,-106.3785518,2024-09-02 13:00:56.917298,lamudi,698500.0,3248.8372093023254
casa en venta en sabalo country club,4,3,350.0,23.2605088,-106.4598373,2024-09-02 13:00:56.917298,lamudi,780000.0,2228.5714285714284
casa en venta en del valle,4,3,247.0,23.2607146,-106.4055982,2024-09-02 13:00:56.917298,lamudi,835000.0,3380.566801619433
casa en condominio en venta en el secreto,3,3,197.0,23.2609457,-106.4575487,2024-09-02 13:00:56.917298,lamudi,840000.0,4263.959390862944
casa en venta en sabalo country club,3,2,232.0,23.2631137,-106.4608453,2024-09-02 13:00:56.917298,lamudi,640000.0,2758.6206896551726
casa en venta en sabalo country club,4,3,410.0,23.2628852,-106.4610675,2024-09-02 13:00:56.917298,lamudi,790000.0,1926.8292682926829
casa en venta en el encanto,4,3,300.0,23.2604805,-106.4580379,2024-09-02 13:00:56.917298,lamudi,3692200.0,12307.333333333334
casa en condominio en venta en los olivos,3,2,140.0,23.2601157,-106.4155171,2024-09-02 13:00:56.917298,lamudi,1271012.0,9078.657142857142
casa en condominio en venta en el secreto,4,2,250.0,23.260061,-106.4558483,2024-09-02 13:00:56.917298,lamudi,2177735.0,8710.94
departamento en venta en sabalo cerritos,3,2,290.0,23.2809156,-106.4686025,2024-09-02 13:00:56.917298,lamudi,781820.0,2695.9310344827586
casa en venta en benito juarez,4,2,120.0,23.2268012,-106.401678,2024-09-02 13:00:56.917298,lamudi,696870.0,5807.25
casa en venta en villas del estero,3,2,,23.2360778,-106.4175801,2024-09-02 13:00:56.917298,lamudi,650000.0,
casa en venta en alameda,3,2,380.0,23.2424255,-106.4347776,2024-09-02 13:00:56.917298,lamudi,690000.0,1815.7894736842106
casa en venta en el cid,2,1,105.0,23.2614217,-106.4458427,2024-09-02 13:00:56.917298,lamudi,725663.0,6911.07619047619
casa en venta en el encanto,4,2,,23.2604805,-106.4580379,2024-09-02 13:00:56.917298,lamudi,732000.0,
casa en venta en el secreto,3,2,190.0,23.2601043,-106.4564154,2024-09-02 13:00:56.917298,lamudi,817000.0,4300.0
casa en venta en lomas de mazatlan,3,3,240.0,23.2447192,-106.4410491,2024-09-02 13:00:56.917298,lamudi,825800.0,3440.8333333333335
casa en condominio en venta en el secreto,3,2,198.0,23.260061,-106.4558483,2024-09-02 13:00:56.917298,lamudi,3619000.0,18277.777777777777
casa en venta en palmillas,3,2,220.0,23.2288752,-106.4005213,2024-09-02 13:00:56.917298,lamudi,2327000.0,10577.272727272728
casa en venta en burocrata,2,1,62.0,23.2520495,-106.4090254,2024-09-02 13:00:56.917298,lamudi,605701.0,9769.370967741936
casa en venta en palmas del sol,2,1,149.0,23.2624249,-106.4574382,2024-09-02 13:00:56.917298,lamudi,675710.0,4534.96644295302
casa en venta en el secreto,3,3,170.0,23.2609679,-106.457439,2024-09-02 13:00:56.917298,lamudi,840000.0,4941.176470588235
casa en venta en benito juarez,4,3,120.0,23.2274618,-106.4026132,2024-09-02 13:00:56.917298,lamudi,696870.0,5807.25
casa en venta en benito juarez,3,2,154.0,23.2310997,-106.4067262,2024-09-02 13:00:56.917298,lamudi,390000.0,2532.4675324675327
casa en venta en villa verde,2,2,120.0,23.2608254,-106.3844849,2024-09-02 13:00:56.917298,lamudi,1270000.0,10583.333333333334
casa en venta en alameda,3,1,300.0,23.2421973,-106.4345116,2024-09-02 13:00:56.917298,lamudi,830000.0,2766.6666666666665
casa en venta en ferrocarrilera,2,1,,23.2251224,-106.4249567,2024-09-02 13:00:56.917298,lamudi,630000.0,
casa en venta en el secreto,3,2,140.0,23.260061,-106.4558483,2024-09-02 13:00:56.917298,lamudi,3619408.0,25852.914285714287
